InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
648536,SKU_1317,T-shirt,44,14/10/2022 01:00:00 PM,44.73,19199.0,Sweden,0.46,Paypall,27.4,Apparel,Online,Not Returned,Royal Mail,Rome,High
561535,SKU_1116,Desk Lamp,7,17/07/2022 01:00:00 AM,21.05,86329.0,Sweden,0.33,Paypall,11.28,Electronics,Online,Returned,FedEx,Amsterdam,Medium
961316,SKU_1135,T-shirt,10,26/04/2023 10:00:00 PM,87.18,81593.0,Australia,0.21,Bank Transfer,26.48,Apparel,Online,Not Returned,DHL,Paris,Low
664376,SKU_1944,Wall Clock,25,06/05/2021 01:00:00 PM,19.77,84678.0,Portugal,0.25,Paypall,9.82,Accessories,In-store,Not Returned,FedEx,Rome,Low
869042,SKU_1407,Headphones,27,24/12/2020 09:00:00 PM,47.15,87158.0,Belgium,0.26,Credit Card,9.21,Electronics,In-store,Not Returned,Royal Mail,Rome,Low
721019,SKU_1386,Office Chair,43,01/03/2020 08:00:00 PM,90.43,43054.0,France,0.04,Bank Transfer,7.81,Furniture,Online,Not Returned,Royal Mail,Paris,Medium
616031,SKU_1444,Desk Lamp,41,24/06/2021 04:00:00 PM,81.42,38527.0,Australia,0.15,Paypall,18.52,Electronics,In-store,Not Returned,DHL,London,Low
379720,SKU_1198,USB Cable,16,01/11/2020 04:00:00 PM,5.09,38331.0,Germany,0.02,Bank Transfer,13.03,Electronics,Online,Not Returned,UPS,Paris,Medium
559512,SKU_1558,Wall Clock,29,21/01/2023 01:00:00 AM,35.61,37193.0,Sweden,0.16,Credit Card,11.31,Accessories,Online,Not Returned,UPS,Rome,Low
338913,SKU_1877,Notebook,22,16/10/2022 07:00:00 PM,59.73,56168.0,Australia,0.29,Credit Card,7.97,Stationery,Online,Not Returned,UPS,Paris,High
957887,SKU_1973,Office Chair,15,16/06/2022 08:00:00 AM,81.79,51686.0,Portugal,0.18,Credit Card,20.09,Furniture,In-store,Not Returned,FedEx,Rome,Medium
875158,SKU_1327,Headphones,29,30/05/2020 11:00:00 AM,18.06,41371.0,Italy,0.12,Credit Card,5.36,Electronics,Online,Not Returned,DHL,Paris,High
350495,SKU_1411,Notebook,4,31/05/2022 02:00:00 PM,15.94,24157.0,United States,0.41,Paypall,16.15,Stationery,In-store,Not Returned,FedEx,Amsterdam,Low
679178,SKU_1529,Blue Pen,17,19/10/2023 11:00:00 AM,9.86,88706.0,Spain,0.17,Credit Card,16.95,Stationery,Online,Returned,DHL,Berlin,Low
774255,SKU_1071,Blue Pen,27,25/12/2021 06:00:00 PM,68.07,72511.0,United Kingdom,0.27,Bank Transfer,24.52,Stationery,Online,Not Returned,FedEx,London,High
597619,SKU_1356,Office Chair,18,17/01/2021 10:00:00 AM,62.63,13071.0,United Kingdom,0.14,Credit Card,21.59,Furniture,Online,Not Returned,Royal Mail,Paris,High
317394,SKU_1329,Headphones,11,07/01/2021 10:00:00 PM,5.05,82437.0,France,0.24,Bank Transfer,11.98,Electronics,Online,Not Returned,UPS,Rome,Low
840741,SKU_1015,Blue Pen,18,16/05/2023 06:00:00 PM,61.39,49400.0,Spain,0.13,Paypall,10.85,Stationery,In-store,Not Returned,Royal Mail,Berlin,Low
757428,SKU_1741,Backpack,48,26/04/2023 04:00:00 AM,22.08,91292.0,Germany,0.45,Bank Transfer,15.05,Apparel,Online,Not Returned,UPS,Rome,High
738836,SKU_1949,Office Chair,45,23/01/2020 11:00:00 PM,76.42,19599.0,Belgium,0.14,Bank Transfer,5.3,Furniture,In-store,Not Returned,UPS,London,High
282615,SKU_1052,White Mug,14,21/11/2021 09:00:00 AM,35.17,44019.0,Germany,0.05,Credit Card,24.67,Accessories,In-store,Not Returned,Royal Mail,Berlin,High
852376,SKU_1469,White Mug,13,06/12/2024 05:00:00 PM,9.83,21198.0,France,0.12,Bank Transfer,11.92,Accessories,In-store,Not Returned,FedEx,Berlin,Medium
789984,SKU_1424,White Mug,30,17/06/2020 08:00:00 PM,2.54,74285.0,United Kingdom,0.23,Credit Card,10.49,Accessories,Online,Not Returned,Royal Mail,Paris,Low
153551,SKU_1139,Backpack,42,16/04/2020 07:00:00 PM,91.87,86225.0,Australia,0.38,Paypall,24.35,Apparel,In-store,Not Returned,FedEx,Berlin,High
160631,SKU_1443,Notebook,44,18/06/2024 12:00:00 AM,25.31,51811.0,Portugal,0.32,Credit Card,28.07,Stationery,Online,Not Returned,FedEx,Amsterdam,Low
138394,SKU_1703,Headphones,14,19/12/2024 02:00:00 PM,85.02,27045.0,Sweden,0.19,Bank Transfer,15.21,Electronics,Online,Not Returned,Royal Mail,Amsterdam,High
735929,SKU_1502,Wall Clock,11,22/07/2022 01:00:00 PM,57.1,57137.0,Germany,0.48,Paypall,29.66,Accessories,In-store,Not Returned,DHL,London,Low
443398,SKU_1729,Headphones,33,28/05/2024 07:00:00 PM,45.28,90777.0,Italy,0.01,Credit Card,25.16,Electronics,Online,Not Returned,Royal Mail,Berlin,Medium
421516,SKU_1129,Blue Pen,11,12/06/2021 07:00:00 AM,37.18,48529.0,Spain,0.46,Credit Card,28.4,Stationery,In-store,Not Returned,UPS,Berlin,Low
499489,SKU_1637,Blue Pen,43,31/03/2021 07:00:00 PM,57.9,85900.0,Sweden,0.42,Credit Card,22.86,Stationery,Online,Not Returned,Royal Mail,Rome,Medium
535235,SKU_1675,Headphones,1,19/10/2023 08:00:00 AM,56.73,66685.0,Netherlands,0.28,Bank Transfer,9.38,Electronics,Online,Not Returned,UPS,Rome,Medium
876505,SKU_1671,Backpack,43,26/08/2020 04:00:00 AM,20.13,40132.0,Sweden,0.09,Credit Card,22.33,Apparel,In-store,Not Returned,Royal Mail,Berlin,Low
855728,SKU_1815,Wireless Mouse,37,11/07/2020 05:00:00 PM,59.18,55029.0,Sweden,0.23,Bank Transfer,24.94,Electronics,Online,Not Returned,FedEx,Berlin,Low
595654,SKU_1547,Wireless Mouse,38,09/09/2020 04:00:00 PM,55.2,96624.0,France,0.37,Paypall,22.37,Electronics,In-store,Not Returned,Royal Mail,Berlin,Low
789963,SKU_1198,Desk Lamp,45,03/10/2022 09:00:00 AM,26.67,25029.0,Sweden,0.44,Paypall,26.0,Electronics,In-store,Not Returned,Royal Mail,Paris,Low
636498,SKU_1896,White Mug,19,18/01/2022 01:00:00 PM,3.88,60409.0,Belgium,0.02,Bank Transfer,6.26,Accessories,In-store,Not Returned,Royal Mail,Rome,Low
873408,SKU_1769,Wall Clock,20,14/11/2021 01:00:00 AM,50.7,68049.0,Portugal,0.21,Paypall,20.52,Accessories,In-store,Not Returned,DHL,London,Low
228279,SKU_1198,White Mug,42,18/08/2021 05:00:00 PM,35.77,62518.0,Italy,0.31,Credit Card,10.13,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,Medium
888695,SKU_1425,Office Chair,30,06/02/2022 03:00:00 PM,24.36,72293.0,Australia,0.48,Bank Transfer,16.49,Furniture,In-store,Not Returned,UPS,London,High
109435,SKU_1531,Blue Pen,18,24/01/2020 07:00:00 PM,87.23,38061.0,Australia,0.05,Paypall,13.59,Stationery,Online,Not Returned,DHL,London,Medium
347941,SKU_1570,Notebook,28,27/11/2020 04:00:00 AM,43.45,96690.0,Germany,0.36,Bank Transfer,20.03,Stationery,Online,Returned,FedEx,Rome,High
798718,SKU_1077,Desk Lamp,7,06/03/2024 05:00:00 PM,91.52,48626.0,Germany,0.5,Credit Card,27.49,Electronics,Online,Not Returned,DHL,Berlin,Low
177932,SKU_1231,Backpack,40,04/09/2022 08:00:00 AM,87.9,80367.0,Portugal,0.25,Paypall,10.21,Apparel,Online,Not Returned,FedEx,Paris,High
244282,SKU_1689,USB Cable,7,20/10/2020 07:00:00 PM,33.14,61942.0,Norway,0.15,Paypall,28.31,Electronics,In-store,Not Returned,Royal Mail,Berlin,Medium
628693,SKU_1961,White Mug,41,13/12/2024 06:00:00 AM,8.03,94093.0,Netherlands,0.26,Bank Transfer,12.67,Accessories,In-store,Not Returned,UPS,London,Medium
690238,SKU_1110,Blue Pen,1,28/06/2022 03:00:00 AM,33.71,71899.0,United Kingdom,0.27,Bank Transfer,5.1,Stationery,Online,Not Returned,FedEx,Paris,High
431095,SKU_1567,Wall Clock,46,12/05/2023 05:00:00 AM,62.06,57209.0,Portugal,0.23,Bank Transfer,29.64,Accessories,Online,Not Returned,FedEx,Berlin,Low
540097,SKU_1493,Desk Lamp,49,17/04/2020 08:00:00 PM,78.84,71676.0,Norway,0.31,Credit Card,26.22,Electronics,In-store,Not Returned,DHL,Rome,High
328339,SKU_1967,Wireless Mouse,25,30/10/2022 05:00:00 PM,40.53,49371.0,France,0.46,Credit Card,25.71,Electronics,In-store,Not Returned,FedEx,London,High
123834,SKU_1096,Blue Pen,31,05/12/2020 08:00:00 AM,25.43,65472.0,Italy,0.45,Credit Card,10.1,Stationery,In-store,Returned,DHL,London,High
506247,SKU_1090,Backpack,23,28/02/2023 02:00:00 PM,21.78,67679.0,Spain,0.33,Credit Card,19.96,Apparel,Online,Not Returned,DHL,Berlin,High
629567,SKU_1924,Backpack,3,14/12/2022 02:00:00 AM,12.64,29771.0,Belgium,0.2,Credit Card,15.27,Apparel,In-store,Not Returned,UPS,Berlin,Medium
996030,SKU_1577,Backpack,6,03/11/2020 02:00:00 PM,35.18,31576.0,Italy,0.16,Bank Transfer,28.87,Apparel,Online,Not Returned,UPS,London,High
506637,SKU_1770,T-shirt,10,09/03/2022 01:00:00 PM,79.59,17016.0,Germany,0.08,Bank Transfer,8.78,Apparel,Online,Not Returned,FedEx,Berlin,High
274942,SKU_1866,Office Chair,23,07/08/2021 06:00:00 PM,4.91,33260.0,Italy,0.38,Paypall,13.5,Furniture,In-store,Returned,UPS,Rome,Low
461561,SKU_1017,Desk Lamp,3,15/04/2025 03:00:00 PM,29.91,42364.0,Norway,0.4,Bank Transfer,27.21,Electronics,Online,Not Returned,DHL,Rome,Low
981196,SKU_1414,USB Cable,17,24/05/2023 05:00:00 PM,58.83,87968.0,Italy,0.28,Bank Transfer,20.57,Electronics,In-store,Not Returned,DHL,Rome,Medium
901594,SKU_1078,Notebook,13,03/07/2022 12:00:00 PM,86.33,75716.0,Netherlands,0.16,Bank Transfer,19.35,Stationery,Online,Not Returned,DHL,Berlin,Medium
300020,SKU_1995,Wall Clock,15,16/03/2024 05:00:00 AM,63.51,15620.0,Italy,0.49,Paypall,9.03,Accessories,Online,Not Returned,UPS,London,Low
669262,SKU_1068,Desk Lamp,49,11/10/2023 02:00:00 AM,33.89,38705.0,Australia,0.03,Paypall,12.5,Electronics,Online,Not Returned,FedEx,Amsterdam,High
484533,SKU_1100,White Mug,48,14/09/2021 01:00:00 PM,47.55,67643.0,United Kingdom,0.49,Bank Transfer,12.83,Accessories,In-store,Not Returned,Royal Mail,Berlin,High
659086,SKU_1875,Blue Pen,43,18/05/2023 01:00:00 PM,79.4,22425.0,Italy,0.17,Bank Transfer,24.36,Stationery,Online,Not Returned,Royal Mail,London,Medium
181257,SKU_1300,Blue Pen,32,16/08/2020 10:00:00 PM,82.87,63465.0,Netherlands,0.37,Bank Transfer,18.12,Stationery,In-store,Not Returned,Royal Mail,Rome,High
629739,SKU_1185,Desk Lamp,34,19/07/2020 02:00:00 AM,2.96,96367.0,United States,0.23,Bank Transfer,25.8,Electronics,In-store,Not Returned,FedEx,Paris,Low
230697,SKU_1910,Blue Pen,28,23/05/2021 12:00:00 PM,64.29,91422.0,Australia,0.26,Bank Transfer,11.83,Stationery,Online,Not Returned,UPS,Rome,Medium
997451,SKU_1375,Notebook,47,17/12/2024 09:00:00 AM,75.88,67114.0,United States,0.23,Credit Card,14.24,Stationery,In-store,Not Returned,FedEx,Amsterdam,High
804952,SKU_1398,Wall Clock,20,28/05/2024 02:00:00 AM,67.49,27130.0,United States,0.09,Credit Card,13.24,Accessories,Online,Returned,DHL,Rome,High
919802,SKU_1259,Headphones,17,05/06/2024 07:00:00 AM,90.33,26953.0,Spain,0.13,Paypall,19.21,Electronics,In-store,Not Returned,DHL,Rome,High
422036,SKU_1145,Office Chair,4,05/04/2025 02:00:00 AM,80.0,87556.0,Sweden,0.45,Bank Transfer,28.51,Furniture,Online,Not Returned,UPS,Rome,Medium
589218,SKU_1514,Backpack,29,18/02/2023 03:00:00 PM,3.18,47310.0,Germany,0.28,Paypall,26.35,Apparel,In-store,Not Returned,DHL,Paris,Low
827118,SKU_1342,Backpack,18,12/07/2025 11:00:00 AM,58.42,97850.0,Netherlands,0.13,Bank Transfer,16.73,Apparel,Online,Returned,FedEx,Berlin,Medium
719185,SKU_1713,Backpack,11,21/03/2022 09:00:00 PM,50.83,83093.0,Italy,0.43,Bank Transfer,9.36,Apparel,Online,Not Returned,UPS,Rome,Low
515882,SKU_1759,Headphones,40,07/06/2021 08:00:00 PM,89.82,11418.0,Norway,0.22,Bank Transfer,16.42,Electronics,In-store,Not Returned,DHL,Paris,High
807161,SKU_1812,T-shirt,10,25/08/2021 03:00:00 PM,97.24,48648.0,Netherlands,0.37,Bank Transfer,22.64,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,High
800947,SKU_1647,T-shirt,44,19/02/2020 11:00:00 PM,59.95,68977.0,Sweden,0.3,Credit Card,7.15,Apparel,Online,Not Returned,UPS,Berlin,High
116535,SKU_1706,T-shirt,24,26/01/2021 04:00:00 PM,3.19,82830.0,Belgium,0.03,Credit Card,20.91,Apparel,In-store,Not Returned,DHL,Berlin,Low
853996,SKU_1055,Notebook,13,28/02/2022 12:00:00 PM,15.76,30325.0,United States,0.22,Bank Transfer,11.15,Stationery,Online,Not Returned,Royal Mail,Rome,High
903055,SKU_1023,Desk Lamp,14,14/04/2023 06:00:00 AM,81.28,74524.0,Belgium,0.15,Bank Transfer,16.39,Electronics,In-store,Not Returned,Royal Mail,Paris,Medium
623293,SKU_1855,Wireless Mouse,40,14/10/2020 01:00:00 AM,6.7,17577.0,France,0.36,Bank Transfer,17.39,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,Medium
515334,SKU_1460,Office Chair,29,10/03/2023 04:00:00 PM,96.86,12150.0,United Kingdom,0.46,Credit Card,24.35,Furniture,In-store,Not Returned,FedEx,London,Low
951496,SKU_1529,Backpack,13,22/07/2024 01:00:00 PM,14.7,49831.0,Spain,0.26,Credit Card,6.33,Apparel,Online,Not Returned,UPS,Rome,Low
662923,SKU_1695,Wireless Mouse,32,01/06/2024 01:00:00 PM,43.05,23199.0,Belgium,0.28,Paypall,17.42,Electronics,In-store,Not Returned,UPS,Rome,Low
880637,SKU_1204,Blue Pen,40,16/12/2021 06:00:00 AM,94.9,48563.0,United Kingdom,0.09,Paypall,19.76,Stationery,Online,Not Returned,UPS,Rome,Low
674738,SKU_1009,Notebook,13,25/12/2024 08:00:00 AM,22.3,16135.0,France,0.25,Credit Card,22.36,Stationery,Online,Not Returned,DHL,Paris,High
615046,SKU_1913,Desk Lamp,23,14/06/2022 09:00:00 AM,17.25,75217.0,France,0.08,Credit Card,21.16,Electronics,Online,Not Returned,FedEx,Berlin,Medium
965679,SKU_1765,USB Cable,33,12/09/2024 10:00:00 AM,25.1,34259.0,United States,0.44,Credit Card,22.0,Electronics,In-store,Not Returned,UPS,Berlin,High
149541,SKU_1592,Headphones,33,30/08/2025 07:00:00 PM,93.2,42503.0,Portugal,0.06,Credit Card,11.04,Electronics,Online,Not Returned,UPS,Amsterdam,Medium
637831,SKU_1951,Headphones,9,15/07/2023 12:00:00 PM,84.9,71412.0,Italy,0.44,Credit Card,16.26,Electronics,In-store,Returned,UPS,Amsterdam,High
309102,SKU_1520,T-shirt,11,18/07/2025 12:00:00 PM,35.99,62736.0,Netherlands,0.26,Credit Card,20.31,Apparel,In-store,Not Returned,Royal Mail,Berlin,Low
406535,SKU_1246,Blue Pen,15,02/10/2023 02:00:00 AM,13.25,69645.0,Germany,0.38,Bank Transfer,12.7,Stationery,Online,Not Returned,Royal Mail,London,Low
893978,SKU_1426,USB Cable,12,05/01/2025 07:00:00 PM,83.29,48172.0,Germany,0.34,Paypall,20.24,Electronics,Online,Not Returned,Royal Mail,Rome,Medium
226040,SKU_1936,USB Cable,6,20/07/2025 11:00:00 AM,14.53,71866.0,Norway,0.05,Credit Card,14.68,Electronics,In-store,Not Returned,FedEx,Berlin,Medium
225991,SKU_1512,Backpack,14,22/03/2020 01:00:00 AM,18.64,86699.0,Spain,0.21,Paypall,11.56,Apparel,Online,Not Returned,UPS,London,High
857835,SKU_1734,Desk Lamp,33,30/09/2023 04:00:00 AM,6.6,75238.0,Belgium,0.36,Bank Transfer,8.23,Electronics,In-store,Not Returned,FedEx,London,High
819407,SKU_1336,White Mug,15,19/06/2020 10:00:00 AM,12.6,28987.0,Italy,0.12,Paypall,10.01,Accessories,Online,Not Returned,DHL,Amsterdam,Medium
215594,SKU_1133,Wireless Mouse,5,07/09/2022 12:00:00 AM,23.06,70022.0,Australia,0.28,Credit Card,23.35,Electronics,Online,Not Returned,FedEx,Paris,Medium
899800,SKU_1696,USB Cable,47,02/06/2022 12:00:00 PM,54.81,20408.0,Germany,0.01,Paypall,15.97,Electronics,In-store,Not Returned,Royal Mail,Paris,Medium
201096,SKU_1001,USB Cable,1,13/01/2022 06:00:00 PM,70.41,80532.0,Norway,0.31,Credit Card,8.68,Electronics,In-store,Not Returned,DHL,Amsterdam,High
208380,SKU_1878,Backpack,8,29/11/2022 03:00:00 PM,24.57,36357.0,Australia,0.02,Paypall,8.04,Apparel,In-store,Not Returned,Royal Mail,London,Medium
263991,SKU_1221,White Mug,7,18/12/2020 07:00:00 AM,56.8,68625.0,Germany,0.02,Credit Card,23.51,Accessories,Online,Not Returned,Royal Mail,Rome,High
497756,SKU_1539,Headphones,31,07/06/2025 09:00:00 AM,21.84,45976.0,Belgium,0.22,Bank Transfer,20.72,Electronics,In-store,Not Returned,Royal Mail,Berlin,Low
694163,SKU_1067,Wall Clock,28,17/01/2025 01:00:00 PM,41.86,28512.0,Belgium,0.34,Paypall,22.25,Accessories,Online,Returned,Royal Mail,Amsterdam,Low
808362,SKU_1853,White Mug,47,09/03/2020 07:00:00 PM,81.51,12383.0,Portugal,0.5,Paypall,25.58,Accessories,Online,Not Returned,DHL,London,High
969733,SKU_1696,USB Cable,26,08/07/2022 06:00:00 AM,24.28,61710.0,Italy,0.3,Bank Transfer,24.27,Electronics,In-store,Returned,UPS,Berlin,Medium
158175,SKU_1627,Blue Pen,34,28/11/2022 07:00:00 PM,22.08,32313.0,France,0.04,Paypall,5.49,Stationery,Online,Not Returned,DHL,Paris,Medium
889342,SKU_1676,Blue Pen,41,02/07/2025 06:00:00 AM,68.05,57234.0,Germany,0.47,Paypall,5.86,Stationery,In-store,Not Returned,Royal Mail,Paris,High
899602,SKU_1088,Notebook,16,23/04/2024 09:00:00 PM,96.16,80896.0,United Kingdom,0.37,Credit Card,10.21,Stationery,In-store,Not Returned,UPS,Rome,High
124520,SKU_1835,Wall Clock,11,09/07/2023 11:00:00 PM,10.59,71023.0,Spain,0.25,Credit Card,20.23,Accessories,In-store,Returned,UPS,London,High
645169,SKU_1516,T-shirt,17,25/03/2025 11:00:00 PM,43.55,72581.0,Portugal,0.35,Paypall,25.22,Apparel,Online,Not Returned,Royal Mail,London,Low
778462,SKU_1376,Desk Lamp,20,07/09/2022 04:00:00 AM,16.12,57248.0,United Kingdom,0.13,Paypall,13.24,Electronics,Online,Not Returned,UPS,Berlin,Low
506980,SKU_1485,Backpack,49,31/07/2023 04:00:00 PM,78.18,30726.0,Sweden,0.31,Credit Card,11.2,Apparel,Online,Not Returned,DHL,Rome,High
897997,SKU_1052,Headphones,42,08/09/2022 09:00:00 PM,15.75,59381.0,Italy,0.07,Paypall,21.77,Electronics,Online,Not Returned,FedEx,Amsterdam,Low
665445,SKU_1203,Wireless Mouse,34,24/02/2020 03:00:00 AM,17.38,34002.0,Portugal,0.24,Paypall,16.49,Electronics,Online,Not Returned,UPS,Berlin,Low
172207,SKU_1119,Office Chair,48,07/03/2025 01:00:00 AM,79.91,67431.0,Italy,0.01,Bank Transfer,9.02,Furniture,Online,Returned,Royal Mail,Berlin,High
342330,SKU_1730,Headphones,48,29/07/2024 10:00:00 AM,24.43,28802.0,Spain,0.05,Bank Transfer,26.51,Electronics,In-store,Not Returned,DHL,Paris,Medium
370280,SKU_1783,Notebook,37,16/03/2024 02:00:00 PM,84.31,81038.0,Portugal,0.25,Paypall,18.24,Stationery,In-store,Not Returned,Royal Mail,Rome,Medium
875411,SKU_1929,Backpack,4,10/08/2023 02:00:00 PM,62.48,24031.0,Netherlands,0.4,Credit Card,11.15,Apparel,In-store,Not Returned,Royal Mail,Berlin,Low
773463,SKU_1335,Office Chair,44,22/03/2025 10:00:00 PM,90.77,55649.0,Portugal,0.17,Bank Transfer,10.76,Furniture,In-store,Not Returned,DHL,Rome,High
620551,SKU_1072,Wireless Mouse,18,24/03/2020 02:00:00 PM,90.7,80081.0,Australia,0.02,Credit Card,11.49,Electronics,Online,Not Returned,Royal Mail,Berlin,Medium
662505,SKU_1531,Desk Lamp,19,05/07/2023 11:00:00 PM,89.72,35231.0,Norway,0.13,Bank Transfer,10.68,Electronics,In-store,Not Returned,FedEx,Rome,High
497857,SKU_1526,Wireless Mouse,49,04/01/2025 12:00:00 PM,37.18,79262.0,Sweden,0.11,Paypall,12.06,Electronics,Online,Not Returned,FedEx,Paris,Medium
741990,SKU_1926,T-shirt,30,17/02/2024 11:00:00 PM,97.69,91377.0,Norway,0.45,Bank Transfer,27.67,Apparel,Online,Not Returned,UPS,Amsterdam,Low
856547,SKU_1132,Backpack,33,07/01/2021 05:00:00 AM,2.68,57371.0,United States,0.06,Paypall,20.94,Apparel,Online,Not Returned,FedEx,Amsterdam,Low
478821,SKU_1100,White Mug,33,21/11/2023 05:00:00 PM,38.3,25953.0,Germany,0.04,Credit Card,18.54,Accessories,Online,Not Returned,UPS,Rome,Low
166330,SKU_1023,Blue Pen,42,22/12/2021 12:00:00 PM,32.51,10375.0,United States,0.04,Bank Transfer,10.03,Stationery,In-store,Not Returned,UPS,Amsterdam,Medium
222409,SKU_1072,Headphones,8,08/01/2020 12:00:00 AM,84.97,94303.0,Netherlands,0.42,Credit Card,5.05,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,Medium
887576,SKU_1515,Desk Lamp,36,07/05/2024 07:00:00 AM,48.36,67388.0,Portugal,0.28,Paypall,10.27,Electronics,In-store,Not Returned,DHL,Berlin,Medium
357962,SKU_1283,Desk Lamp,11,05/09/2024 06:00:00 AM,30.11,98839.0,Portugal,0.19,Credit Card,8.66,Electronics,Online,Not Returned,UPS,Berlin,High
445961,SKU_1629,Notebook,37,10/09/2023 09:00:00 AM,58.74,92592.0,United States,0.24,Credit Card,17.86,Stationery,Online,Not Returned,FedEx,Paris,High
402587,SKU_1936,Wireless Mouse,30,14/10/2022 06:00:00 AM,6.78,10790.0,Netherlands,0.28,Credit Card,19.44,Electronics,In-store,Not Returned,FedEx,Berlin,High
625608,SKU_1039,Wireless Mouse,44,18/10/2022 04:00:00 AM,72.42,53134.0,Spain,0.17,Bank Transfer,6.62,Electronics,In-store,Returned,Royal Mail,Rome,High
854467,SKU_1545,Headphones,18,04/10/2023 10:00:00 PM,93.61,52934.0,United Kingdom,0.29,Bank Transfer,17.48,Electronics,Online,Not Returned,DHL,Berlin,High
886358,SKU_1750,Desk Lamp,38,26/11/2024 06:00:00 PM,21.4,89401.0,France,0.15,Paypall,13.67,Electronics,In-store,Not Returned,Royal Mail,London,Low
551816,SKU_1119,Notebook,49,13/04/2022 05:00:00 PM,55.89,73377.0,Portugal,0.13,Credit Card,7.9,Stationery,In-store,Not Returned,DHL,Paris,Low
348500,SKU_1726,Office Chair,35,11/04/2020 02:00:00 AM,86.19,77592.0,Sweden,0.28,Credit Card,10.67,Furniture,Online,Not Returned,DHL,Amsterdam,High
248725,SKU_1417,Blue Pen,34,19/10/2020 10:00:00 AM,44.04,13450.0,Germany,0.27,Bank Transfer,18.51,Stationery,Online,Not Returned,FedEx,London,Medium
471602,SKU_1161,Headphones,36,17/05/2020 03:00:00 PM,55.11,52023.0,United States,0.27,Bank Transfer,9.59,Electronics,In-store,Not Returned,UPS,Amsterdam,Low
911073,SKU_1984,USB Cable,16,03/08/2023 11:00:00 PM,20.36,60678.0,United Kingdom,0.02,Credit Card,10.3,Electronics,Online,Not Returned,UPS,London,Low
993461,SKU_1449,USB Cable,21,16/11/2024 11:00:00 AM,32.5,31151.0,Norway,0.06,Bank Transfer,16.65,Electronics,Online,Not Returned,UPS,Paris,Medium
496561,SKU_1516,Notebook,21,15/12/2023 08:00:00 AM,54.13,94815.0,Italy,0.1,Paypall,17.32,Stationery,Online,Not Returned,FedEx,Rome,Low
650929,SKU_1107,Blue Pen,2,19/01/2020 03:00:00 AM,71.03,34484.0,Germany,0.09,Bank Transfer,10.09,Stationery,In-store,Not Returned,FedEx,Amsterdam,Low
103532,SKU_1306,Blue Pen,20,05/10/2023 10:00:00 AM,77.0,94165.0,Portugal,0.44,Bank Transfer,16.36,Stationery,In-store,Not Returned,UPS,Berlin,High
651120,SKU_1047,Desk Lamp,11,15/05/2020 04:00:00 AM,9.52,29354.0,Sweden,0.19,Credit Card,11.24,Electronics,Online,Not Returned,DHL,Amsterdam,Medium
265910,SKU_1948,Wall Clock,15,04/10/2024 11:00:00 AM,26.4,49995.0,United Kingdom,0.24,Credit Card,19.2,Accessories,Online,Not Returned,Royal Mail,Berlin,High
590010,SKU_1724,Headphones,4,18/06/2023 09:00:00 AM,69.92,53166.0,Australia,0.15,Paypall,9.05,Electronics,In-store,Not Returned,Royal Mail,Berlin,Medium
621296,SKU_1888,Backpack,26,25/07/2024 03:00:00 PM,46.96,95855.0,Spain,0.34,Bank Transfer,23.51,Apparel,Online,Not Returned,Royal Mail,Rome,High
265391,SKU_1274,Wireless Mouse,42,30/10/2023 03:00:00 PM,22.74,45574.0,Australia,0.18,Bank Transfer,9.97,Electronics,Online,Not Returned,UPS,London,High
657437,SKU_1906,USB Cable,49,31/07/2022 09:00:00 PM,47.9,77672.0,France,0.45,Paypall,6.5,Electronics,Online,Not Returned,FedEx,Rome,Low
118580,SKU_1738,Notebook,32,29/09/2024 10:00:00 AM,74.04,46962.0,Norway,0.1,Bank Transfer,6.1,Stationery,In-store,Not Returned,DHL,Amsterdam,Low
959546,SKU_1347,Blue Pen,27,12/02/2025 04:00:00 PM,69.33,23673.0,France,0.43,Paypall,23.65,Stationery,Online,Not Returned,UPS,Amsterdam,Low
762550,SKU_1383,Office Chair,3,03/07/2020 07:00:00 PM,17.3,43581.0,Germany,0.45,Bank Transfer,11.24,Furniture,Online,Not Returned,FedEx,Rome,Low
